"Year","Month","Day","Hour","Temp","Warm_Hour"
2008,8,11,18,29.941,TRUE
2008,8,11,19,27.259,TRUE
2008,8,11,20,25.355,TRUE
2008,8,11,21,24.581,FALSE
2008,8,11,22,22.226,FALSE
2008,8,11,23,20.317,FALSE
2008,8,12,0,19.484,FALSE
2008,8,12,1,18.152,FALSE
2008,8,12,2,16.725,FALSE
2008,8,12,3,15.748,FALSE
2008,8,12,4,15.294,FALSE
2008,8,12,5,14.745,FALSE
2008,8,12,6,14.697,FALSE
2008,8,12,7,16.654,FALSE
2008,8,12,8,21.032,FALSE
2008,8,12,9,23.497,FALSE
2008,8,12,10,26.304,TRUE
2008,8,12,11,28.816,TRUE
2008,8,12,12,30.95,TRUE
2008,8,12,13,32.691,TRUE
2008,8,12,14,33.548,TRUE
2008,8,12,15,33.835,TRUE
2008,8,12,16,33.079,TRUE
2008,8,12,17,31.459,TRUE
2008,8,12,18,29.015,TRUE
2008,8,12,19,26.451,TRUE
2008,8,12,20,25.695,TRUE
2008,8,12,21,26.182,TRUE
2008,8,12,22,23.4,FALSE
2008,8,12,23,21.533,FALSE
2008,8,13,0,20.341,FALSE
2008,8,13,1,19.151,FALSE
2008,8,13,2,18.414,FALSE
2008,8,13,3,17.677,FALSE
2008,8,13,4,17.415,FALSE
2008,8,13,5,17.082,FALSE
2008,8,13,6,17.272,FALSE
2008,8,13,7,19.222,FALSE
2008,8,13,8,22.824,FALSE
2008,8,13,9,26.304,TRUE
2008,8,13,10,28.642,TRUE
2008,8,13,11,30.849,TRUE
2008,8,13,12,32.665,TRUE
2008,8,13,13,35.262,TRUE
2008,8,13,14,36.444,TRUE
2008,8,13,15,36.362,TRUE
2008,8,13,16,36.092,TRUE
2008,8,13,17,34.598,TRUE
2008,8,13,18,31.331,TRUE
2008,8,13,19,28.196,TRUE
2008,8,13,20,27.259,TRUE
2008,8,13,21,26.72,TRUE
2008,8,13,22,25.598,TRUE
2008,8,13,23,22.561,FALSE
2008,8,14,0,21.175,FALSE
2008,8,14,1,19.865,FALSE
2008,8,14,2,18.509,FALSE
2008,8,14,3,17.463,FALSE
2008,8,14,4,16.677,FALSE
2008,8,14,5,16.129,FALSE
2008,8,14,6,16.415,FALSE
2008,8,14,7,18.652,FALSE
2008,8,14,8,23.569,FALSE
2008,8,14,9,26.28,TRUE
2008,8,14,10,28.965,TRUE
2008,8,14,11,31.586,TRUE
2008,8,14,12,33.966,TRUE
2008,8,14,13,35.502,TRUE
2008,8,14,14,36.389,TRUE
2008,8,14,15,37.48,TRUE
2008,8,14,16,37.673,TRUE
2008,8,14,17,35.85,TRUE
2008,8,14,18,33.105,TRUE
2008,8,14,19,28.99,TRUE
2008,8,14,20,25.55,TRUE
2008,8,14,21,23.954,FALSE
2008,8,14,22,22.274,FALSE
2008,8,14,23,21.27,FALSE
2008,8,15,0,20.031,FALSE
2008,8,15,1,19.77,FALSE
2008,8,15,2,19.08,FALSE
2008,8,15,3,17.605,FALSE
2008,8,15,4,17.32,FALSE
2008,8,15,5,16.701,FALSE
2008,8,15,6,16.582,FALSE
2008,8,15,7,19.341,FALSE
2008,8,15,8,22.513,FALSE
2008,8,15,9,25.137,TRUE
2008,8,15,10,29.115,TRUE
2008,8,15,11,31.97,TRUE
2008,8,15,12,33.652,TRUE
2008,8,15,13,35.529,TRUE
2008,8,15,14,36.525,TRUE
2008,8,15,15,36.579,TRUE
2008,8,15,16,33.365,TRUE
2008,8,15,17,33.209,TRUE
2008,8,15,18,31.663,TRUE
2008,8,15,19,30.444,TRUE
2008,8,15,20,27.456,TRUE
2008,8,15,21,24.243,FALSE
2008,8,15,22,22.585,FALSE
2008,8,15,23,21.939,FALSE
2008,8,16,0,21.748,FALSE
2008,8,16,1,21.27,FALSE
2008,8,16,2,21.604,FALSE
2008,8,16,3,20.936,FALSE
2008,8,16,4,19.318,FALSE
2008,8,16,5,18.438,FALSE
2008,8,16,6,17.582,FALSE
2008,8,16,7,19.222,FALSE
2008,8,16,8,22.465,FALSE
2008,8,16,9,24.267,FALSE
2008,8,16,10,27.284,TRUE
2008,8,16,11,29.54,TRUE
2008,8,16,12,31.561,TRUE
2008,8,16,13,33.235,TRUE
2008,8,16,14,34.202,TRUE
2008,8,16,15,34.36,TRUE
2008,8,16,16,33.417,TRUE
2008,8,16,17,30.748,TRUE
2008,8,16,18,28.444,TRUE
2008,8,16,19,25.283,TRUE
2008,8,16,20,23.28,FALSE
2008,8,16,21,21.461,FALSE
2008,8,16,22,19.793,FALSE
2008,8,16,23,19.722,FALSE
2008,8,17,0,18.866,FALSE
2008,8,17,1,17.724,FALSE
2008,8,17,2,16.654,FALSE
2008,8,17,3,15.986,FALSE
2008,8,17,4,15.533,FALSE
2008,8,17,5,15.796,FALSE
2008,8,17,6,16.225,FALSE
2008,8,17,7,17.51,FALSE
2008,8,17,8,19.674,FALSE
2008,8,17,9,22.082,FALSE
2008,8,17,10,24.508,FALSE
2008,8,17,11,25.404,TRUE
2008,8,17,12,26.842,TRUE
2008,8,17,13,28.171,TRUE
2008,8,17,14,27.949,TRUE
2008,8,17,15,28.245,TRUE
2008,8,17,16,28.221,TRUE
2008,8,17,17,26.549,TRUE
2008,8,17,18,24.677,FALSE
2008,8,17,19,21.891,FALSE
2008,8,17,20,20.484,FALSE
2008,8,17,21,18.985,FALSE
2008,8,17,22,18.39,FALSE
2008,8,17,23,17.463,FALSE
2008,8,18,0,17.011,FALSE
2008,8,18,1,16.32,FALSE
2008,8,18,2,15.461,FALSE
2008,8,18,3,14.888,FALSE
2008,8,18,4,14.29,FALSE
2008,8,18,5,13.978,FALSE
2008,8,18,6,13.93,FALSE
2008,8,18,7,15.915,FALSE
2008,8,18,8,18.604,FALSE
2008,8,18,9,20.507,FALSE
2008,8,18,10,22.561,FALSE
2008,8,18,11,24.291,FALSE
2008,8,18,12,25.137,TRUE
2008,8,18,13,25.768,TRUE
2008,8,18,14,25.817,TRUE
2008,8,18,15,26.916,TRUE
2008,8,18,16,25.963,TRUE
2008,8,18,17,24.726,FALSE
2008,8,18,18,22.992,FALSE
2008,8,18,19,20.936,FALSE
2008,8,18,20,19.08,FALSE
2008,8,18,21,18.985,FALSE
2008,8,18,22,19.436,FALSE
2008,8,18,23,18.961,FALSE
2008,8,19,0,18.628,FALSE
2008,8,19,1,16.749,FALSE
2008,8,19,2,15.27,FALSE
2008,8,19,3,15.151,FALSE
2008,8,19,4,14.433,FALSE
2008,8,19,5,13.882,FALSE
2008,8,19,6,14.505,FALSE
2008,8,19,7,16.034,FALSE
2008,8,19,8,17.724,FALSE
2008,8,19,9,19.294,FALSE
2008,8,19,10,22.393,FALSE
2008,8,19,11,23.04,FALSE
2008,8,19,12,24.871,FALSE
2008,8,19,13,26.085,TRUE
2008,8,19,14,26.646,TRUE
2008,8,19,15,27.235,TRUE
2008,8,19,16,26.842,TRUE
2008,8,19,17,26.28,TRUE
2008,8,19,18,25.016,TRUE
2008,8,19,19,22.896,FALSE
2008,8,19,20,20.77,FALSE
2008,8,19,21,19.222,FALSE
2008,8,19,22,17.558,FALSE
2008,8,19,23,17.011,FALSE
2008,8,20,0,17.605,FALSE
2008,8,20,1,16.415,FALSE
2008,8,20,2,15.27,FALSE
2008,8,20,3,14.457,FALSE
2008,8,20,4,13.906,FALSE
2008,8,20,5,13.642,FALSE
2008,8,20,6,13.642,FALSE
2008,8,20,7,15.318,FALSE
2008,8,20,8,18.866,FALSE
2008,8,20,9,21.867,FALSE
2008,8,20,10,24.171,FALSE
2008,8,20,11,25.793,TRUE
2008,8,20,12,27.308,TRUE
2008,8,20,13,28.742,TRUE
2008,8,20,14,29.29,TRUE
2008,8,20,15,29.941,TRUE
2008,8,20,16,29.79,TRUE
2008,8,20,17,29.49,TRUE
2008,8,20,18,27.751,TRUE
2008,8,20,19,25.307,TRUE
2008,8,20,20,23.472,FALSE
2008,8,20,21,22.465,FALSE
2008,8,20,22,21.175,FALSE
2008,8,20,23,20.412,FALSE
2008,8,21,0,19.722,FALSE
2008,8,21,1,22.202,FALSE
2008,8,21,2,22.178,FALSE
2008,8,21,3,21.891,FALSE
2008,8,21,4,21.891,FALSE
2008,8,21,5,21.127,FALSE
2008,8,21,6,20.65,FALSE
2008,8,21,7,21.056,FALSE
2008,8,21,8,23.184,FALSE
2008,8,21,9,24.871,FALSE
2008,8,21,10,26.524,TRUE
2008,8,21,11,27.579,TRUE
2008,8,21,12,28.221,TRUE
2008,8,21,13,29.29,TRUE
2008,8,21,14,29.414,TRUE
2008,8,21,15,29.59,TRUE
2008,8,21,16,29.14,TRUE
2008,8,21,17,28.245,TRUE
2008,8,21,18,26.549,TRUE
2008,8,21,19,24.098,FALSE
2008,8,21,20,22.25,FALSE
2008,8,21,21,21.103,FALSE
2008,8,21,22,20.15,FALSE
2008,8,21,23,19.08,FALSE
2008,8,22,0,18.366,FALSE
2008,8,22,1,17.177,FALSE
2008,8,22,2,16.415,FALSE
2008,8,22,3,16.034,FALSE
2008,8,22,4,15.796,FALSE
2008,8,22,5,15.676,FALSE
2008,8,22,6,15.533,FALSE
2008,8,22,7,16.939,FALSE
2008,8,22,8,20.103,FALSE
2008,8,22,9,22.992,FALSE
2008,8,22,10,25.939,TRUE
2008,8,22,11,27.358,TRUE
2008,8,22,12,28.816,TRUE
2008,8,22,13,30.243,TRUE
2008,8,22,14,30.419,TRUE
2008,8,22,15,30.849,TRUE
2008,8,22,16,30.268,TRUE
2008,8,22,17,29.29,TRUE
2008,8,22,18,27.702,TRUE
2008,8,22,19,24.75,FALSE
2008,8,22,20,24.605,FALSE
2008,8,22,21,23.424,FALSE
2008,8,22,22,20.507,FALSE
2008,8,22,23,18.652,FALSE
2008,8,23,0,17.938,FALSE
2008,8,23,1,17.082,FALSE
2008,8,23,2,16.796,FALSE
2008,8,23,3,15.7,FALSE
2008,8,23,4,15.223,FALSE
2008,8,23,5,14.745,FALSE
2008,8,23,6,14.745,FALSE
2008,8,23,7,16.082,FALSE
2008,8,23,8,19.175,FALSE
2008,8,23,9,21.604,FALSE
2008,8,23,10,24.267,FALSE
2008,8,23,11,25.744,TRUE
2008,8,23,12,27.776,TRUE
2008,8,23,13,29.665,TRUE
2008,8,23,14,30.142,TRUE
2008,8,23,15,30.495,TRUE
2008,8,23,16,29.74,TRUE
2008,8,23,17,28.072,TRUE
2008,8,23,18,26.5,TRUE
2008,8,23,19,23.328,FALSE
2008,8,23,20,21.151,FALSE
2008,8,23,21,19.722,FALSE
2008,8,23,22,18.723,FALSE
2008,8,23,23,17.891,FALSE
2008,8,24,0,17.034,FALSE
2008,8,24,1,16.082,FALSE
2008,8,24,2,15.509,FALSE
2008,8,24,3,15.151,FALSE
2008,8,24,4,14.649,FALSE
2008,8,24,5,14.242,FALSE
2008,8,24,6,13.978,FALSE
2008,8,24,7,15.7,FALSE
2008,8,24,8,18.699,FALSE
2008,8,24,9,21.628,FALSE
2008,8,24,10,25.016,TRUE
2008,8,24,11,27.136,TRUE
2008,8,24,12,28.99,TRUE
2008,8,24,13,30.672,TRUE
2008,8,24,14,31.433,TRUE
2008,8,24,15,32.33,TRUE
2008,8,24,16,32.175,TRUE
2008,8,24,17,31.561,TRUE
2008,8,24,18,29.414,TRUE
2008,8,24,19,25.55,TRUE
2008,8,24,20,23.352,FALSE
2008,8,24,21,21.079,FALSE
2008,8,24,22,19.96,FALSE
2008,8,24,23,18.699,FALSE
2008,8,25,0,17.772,FALSE
2008,8,25,1,16.868,FALSE
2008,8,25,2,16.153,FALSE
2008,8,25,3,15.605,FALSE
2008,8,25,4,14.912,FALSE
2008,8,25,5,15.223,FALSE
2008,8,25,6,14.122,FALSE
2008,8,25,7,15.652,FALSE
2008,8,25,8,19.722,FALSE
2008,8,25,9,23.713,FALSE
2008,8,25,10,26.769,TRUE
2008,8,25,11,29.14,TRUE
2008,8,25,12,30.925,TRUE
2008,8,25,13,32.536,TRUE
2008,8,25,14,33.053,TRUE
2008,8,25,15,32.975,TRUE
2008,8,25,16,31.791,TRUE
2008,8,25,17,30.117,TRUE
2008,8,25,18,27.825,TRUE
2008,8,25,19,24.726,FALSE
2008,8,25,20,22.513,FALSE
2008,8,25,21,21.199,FALSE
2008,8,25,22,19.793,FALSE
2008,8,25,23,21.676,FALSE
2008,8,26,0,18.033,FALSE
2008,8,26,1,15.867,FALSE
2008,8,26,2,14.936,FALSE
2008,8,26,3,13.978,FALSE
2008,8,26,4,13.93,FALSE
2008,8,26,5,14.601,FALSE
2008,8,26,6,15.055,FALSE
2008,8,26,7,17.272,FALSE
2008,8,26,8,21.819,FALSE
2008,8,26,9,24.363,FALSE
2008,8,26,10,26.378,TRUE
2008,8,26,11,27.899,TRUE
2008,8,26,12,29.315,TRUE
2008,8,26,13,30.571,TRUE
2008,8,26,14,31.153,TRUE
2008,8,26,15,31.663,TRUE
2008,8,26,16,30.672,TRUE
2008,8,26,17,28.568,TRUE
2008,8,26,18,26.256,TRUE
2008,8,26,19,23.352,FALSE
2008,8,26,20,21.39,FALSE
2008,8,26,21,20.031,FALSE
2008,8,26,22,19.27,FALSE
2008,8,26,23,18.247,FALSE
2008,8,27,0,17.011,FALSE
2008,8,27,1,16.129,FALSE
2008,8,27,2,15.414,FALSE
2008,8,27,3,15.461,FALSE
2008,8,27,4,15.199,FALSE
2008,8,27,5,14.337,FALSE
2008,8,27,6,14.409,FALSE
2008,8,27,7,15.986,FALSE
2008,8,27,8,22.465,FALSE
2008,8,27,9,25.987,TRUE
2008,8,27,10,29.84,TRUE
2008,8,27,11,32.355,TRUE
2008,8,27,12,33.992,TRUE
2008,8,27,13,35.555,TRUE
2008,8,27,14,36.173,TRUE
2008,8,27,15,36.661,TRUE
2008,8,27,16,35.128,TRUE
2008,8,27,17,32.021,TRUE
2008,8,27,18,29.265,TRUE
2008,8,27,19,25.817,TRUE
2008,8,27,20,24.171,FALSE
2008,8,27,21,23.713,FALSE
2008,8,27,22,22.657,FALSE
2008,8,27,23,21.199,FALSE
2008,8,28,0,22.944,FALSE
2008,8,28,1,27.063,TRUE
2008,8,28,2,27.628,TRUE
2008,8,28,3,27.112,TRUE
2008,8,28,4,23.28,FALSE
2008,8,28,5,20.936,FALSE
2008,8,28,6,18.557,FALSE
2008,8,28,7,25.525,TRUE
2008,8,28,8,28.444,TRUE
2008,8,28,9,30.444,TRUE
2008,8,28,10,32.82,TRUE
2008,8,28,11,34.124,TRUE
2008,8,28,12,35.529,TRUE
2008,8,28,13,37.206,TRUE
2008,8,28,14,37.866,TRUE
2008,8,28,15,38.17,TRUE
2008,8,28,16,37.315,TRUE
2008,8,28,17,33.73,TRUE
2008,8,28,18,30.646,TRUE
2008,8,28,19,27.087,TRUE
2008,8,28,20,24.677,FALSE
2008,8,28,21,24.895,FALSE
2008,8,28,22,26.867,TRUE
2008,8,28,23,25.695,TRUE
2008,8,29,0,25.453,TRUE
2008,8,29,1,23.304,FALSE
2008,8,29,2,20.746,FALSE
2008,8,29,3,19.389,FALSE
2008,8,29,4,18.271,FALSE
2008,8,29,5,17.415,FALSE
2008,8,29,6,17.034,FALSE
2008,8,29,7,17.748,FALSE
2008,8,29,8,21.485,FALSE
2008,8,29,9,25.21,TRUE
2008,8,29,10,30.091,TRUE
2008,8,29,11,32.794,TRUE
2008,8,29,12,35.208,TRUE
2008,8,29,13,37.7,TRUE
2008,8,29,14,38.365,TRUE
2008,8,29,15,37.783,TRUE
2008,8,29,16,37.618,TRUE
2008,8,29,17,30.52,TRUE
2008,8,29,18,28.196,TRUE
2008,8,29,19,25.38,TRUE
2008,8,29,20,23.352,FALSE
2008,8,29,21,21.223,FALSE
2008,8,29,22,19.555,FALSE
2008,8,29,23,17.843,FALSE
2008,8,30,0,17.034,FALSE
2008,8,30,1,16.439,FALSE
2008,8,30,2,16.939,FALSE
2008,8,30,3,16.582,FALSE
2008,8,30,4,16.153,FALSE
2008,8,30,5,15.223,FALSE
2008,8,30,6,14.912,FALSE
2008,8,30,7,16.01,FALSE
2008,8,30,8,19.032,FALSE
2008,8,30,9,22.417,FALSE
2008,8,30,10,24.895,FALSE
2008,8,30,11,26.549,TRUE
2008,8,30,12,28.27,TRUE
2008,8,30,13,29.64,TRUE
2008,8,30,14,30.824,TRUE
2008,8,30,15,31.153,TRUE
2008,8,30,16,31.052,TRUE
2008,8,30,17,29.215,TRUE
2008,8,30,18,26.94,TRUE
2008,8,30,19,23.064,FALSE
2008,8,30,20,23.16,FALSE
2008,8,30,21,20.531,FALSE
2008,8,30,22,18.295,FALSE
2008,8,30,23,20.722,FALSE
2008,8,31,0,20.507,FALSE
2008,8,31,1,19.27,FALSE
2008,8,31,2,18.343,FALSE
2008,8,31,3,17.629,FALSE
2008,8,31,4,16.63,FALSE
2008,8,31,5,15.342,FALSE
2008,8,31,6,14.649,FALSE
2008,8,31,7,15.724,FALSE
2008,8,31,8,20.246,FALSE
2008,8,31,9,21.103,FALSE
2008,8,31,10,22.178,FALSE
2008,8,31,11,23.184,FALSE
2008,8,31,12,23.954,FALSE
2008,8,31,13,24.315,FALSE
2008,8,31,14,24.726,FALSE
2008,8,31,15,25.331,TRUE
2008,8,31,16,25.113,TRUE
2008,8,31,17,24.05,FALSE
2008,8,31,18,22.369,FALSE
2008,8,31,19,19.532,FALSE
2008,8,31,20,17.391,FALSE
2008,8,31,21,16.463,FALSE
2008,8,31,22,16.344,FALSE
2008,8,31,23,18.747,FALSE
2008,9,1,0,20.198,FALSE
2008,9,1,1,19.888,FALSE
2008,9,1,2,19.199,FALSE
2008,9,1,3,18.985,FALSE
2008,9,1,4,18.152,FALSE
2008,9,1,5,17.534,FALSE
2008,9,1,6,17.058,FALSE
2008,9,1,7,17.701,FALSE
2008,9,1,8,18.913,FALSE
2008,9,1,9,20.555,FALSE
2008,9,1,10,22.106,FALSE
2008,9,1,11,23.569,FALSE
2008,9,1,12,24.919,FALSE
2008,9,1,13,26.109,TRUE
2008,9,1,14,27.014,TRUE
2008,9,1,15,27.825,TRUE
2008,9,1,16,27.899,TRUE
2008,9,1,17,27.407,TRUE
2008,9,1,18,25.258,TRUE
2008,9,1,19,21.151,FALSE
2008,9,1,20,19.793,FALSE
2008,9,1,21,22.537,FALSE
2008,9,1,22,23.665,FALSE
2008,9,1,23,23.376,FALSE
2008,9,2,0,22.369,FALSE
2008,9,2,1,20.817,FALSE
2008,9,2,2,16.272,FALSE
2008,9,2,3,15.342,FALSE
2008,9,2,4,12.944,FALSE
2008,9,2,5,11.565,FALSE
2008,9,2,6,10.81,FALSE
2008,9,2,7,13.088,FALSE
2008,9,2,8,19.912,FALSE
2008,9,2,9,23.304,FALSE
2008,9,2,10,25.72,TRUE
2008,9,2,11,27.284,TRUE
2008,9,2,12,28.345,TRUE
2008,9,2,13,29.315,TRUE
2008,9,2,14,29.54,TRUE
2008,9,2,15,29.464,TRUE
2008,9,2,16,27.702,TRUE
2008,9,2,17,26.134,TRUE
2008,9,2,18,23.905,FALSE
2008,9,2,19,20.841,FALSE
2008,9,2,20,19.151,FALSE
2008,9,2,21,18.271,FALSE
2008,9,2,22,17.32,FALSE
2008,9,2,23,16.582,FALSE
2008,9,3,0,15.963,FALSE
2008,9,3,1,14.864,FALSE
2008,9,3,2,13.834,FALSE
2008,9,3,3,13.257,FALSE
2008,9,3,4,12.678,FALSE
2008,9,3,5,12.243,FALSE
2008,9,3,6,12.292,FALSE
2008,9,3,7,13.738,FALSE
2008,9,3,8,19.651,FALSE
2008,9,3,9,25.55,TRUE
2008,9,3,10,27.308,TRUE
2008,9,3,11,29.04,TRUE
2008,9,3,12,30.419,TRUE
2008,9,3,13,31.714,TRUE
2008,9,3,14,32.536,TRUE
2008,9,3,15,31.179,TRUE
2008,9,3,16,29.991,TRUE
2008,9,3,17,27.998,TRUE
2008,9,3,18,25.793,TRUE
2008,9,3,19,22.872,FALSE
2008,9,3,20,20.46,FALSE
2008,9,3,21,18.794,FALSE
2008,9,3,22,19.651,FALSE
2008,9,3,23,19.936,FALSE
2008,9,4,0,18.604,FALSE
2008,9,4,1,17.034,FALSE
2008,9,4,2,15.294,FALSE
2008,9,4,3,14.96,FALSE
2008,9,4,4,13.834,FALSE
2008,9,4,5,13.738,FALSE
2008,9,4,6,13.257,FALSE
2008,9,4,7,16.63,FALSE
2008,9,4,8,20.65,FALSE
2008,9,4,9,24.871,FALSE
2008,9,4,10,28.097,TRUE
2008,9,4,11,30.167,TRUE
2008,9,4,12,31.612,TRUE
2008,9,4,13,32.587,TRUE
2008,9,4,14,32.381,TRUE
2008,9,4,15,32.433,TRUE
2008,9,4,16,30.798,TRUE
2008,9,4,17,28.717,TRUE
2008,9,4,18,26.28,TRUE
2008,9,4,19,24.46,FALSE
2008,9,4,20,23.088,FALSE
2008,9,4,21,21.652,FALSE
2008,9,4,22,20.627,FALSE
2008,9,4,23,18.842,FALSE
2008,9,5,0,18.247,FALSE
2008,9,5,1,17.177,FALSE
2008,9,5,2,15.605,FALSE
2008,9,5,3,16.392,FALSE
2008,9,5,4,17.106,FALSE
2008,9,5,5,16.415,FALSE
2008,9,5,6,15.27,FALSE
2008,9,5,7,16.034,FALSE
2008,9,5,8,19.96,FALSE
2008,9,5,9,25.55,TRUE
2008,9,5,10,29.515,TRUE
2008,9,5,11,31.433,TRUE
2008,9,5,12,33.105,TRUE
2008,9,5,13,33.887,TRUE
2008,9,5,14,34.097,TRUE
2008,9,5,15,33.261,TRUE
2008,9,5,16,31.459,TRUE
2008,9,5,17,29.464,TRUE
2008,9,5,18,26.916,TRUE
2008,9,5,19,24.484,FALSE
2008,9,5,20,25.04,TRUE
2008,9,5,21,23.809,FALSE
2008,9,5,22,23.256,FALSE
2008,9,5,23,21.437,FALSE
2008,9,6,0,19.579,FALSE
2008,9,6,1,18.224,FALSE
2008,9,6,2,17.296,FALSE
2008,9,6,3,16.963,FALSE
2008,9,6,4,16.225,FALSE
2008,9,6,5,15.366,FALSE
2008,9,6,6,14.792,FALSE
2008,9,6,7,16.844,FALSE
2008,9,6,8,21.366,FALSE
2008,9,6,9,24.847,FALSE
2008,9,6,10,27.038,TRUE
2008,9,6,11,29.414,TRUE
2008,9,6,12,31.51,TRUE
2008,9,6,13,33.365,TRUE
2008,9,6,14,33.6,TRUE
2008,9,6,15,33.704,TRUE
2008,9,6,16,32.407,TRUE
2008,9,6,17,29.916,TRUE
2008,9,6,18,27.235,TRUE
2008,9,6,19,24.002,FALSE
2008,9,6,20,22.465,FALSE
2008,9,6,21,21.413,FALSE
2008,9,6,22,21.557,FALSE
2008,9,6,23,19.841,FALSE
2008,9,7,0,18.58,FALSE
2008,9,7,1,17.201,FALSE
2008,9,7,2,15.867,FALSE
2008,9,7,3,15.557,FALSE
2008,9,7,4,14.625,FALSE
2008,9,7,5,14.026,FALSE
2008,9,7,6,14.098,FALSE
2008,9,7,7,15.485,FALSE
2008,9,7,8,19.603,FALSE
2008,9,7,9,23.833,FALSE
2008,9,7,10,26.158,TRUE
2008,9,7,11,28.941,TRUE
2008,9,7,12,31.128,TRUE
2008,9,7,13,32.407,TRUE
2008,9,7,14,33.053,TRUE
2008,9,7,15,33.574,TRUE
2008,9,7,16,32.536,TRUE
2008,9,7,17,31.052,TRUE
2008,9,7,18,26.622,TRUE
2008,9,7,19,22.465,FALSE
2008,9,7,20,20.007,FALSE
2008,9,7,21,17.891,FALSE
2008,9,7,22,16.701,FALSE
2008,9,7,23,15.796,FALSE
2008,9,8,0,15.175,FALSE
2008,9,8,1,13.882,FALSE
2008,9,8,2,12.944,FALSE
2008,9,8,3,12.316,FALSE
2008,9,8,4,11.565,FALSE
2008,9,8,5,11.443,FALSE
2008,9,8,6,10.932,FALSE
2008,9,8,7,12.63,FALSE
2008,9,8,8,16.987,FALSE
2008,9,8,9,20.936,FALSE
2008,9,8,10,23.617,FALSE
2008,9,8,11,26.085,TRUE
2008,9,8,12,28.518,TRUE
2008,9,8,13,30.016,TRUE
2008,9,8,14,30.343,TRUE
2008,9,8,15,30.621,TRUE
2008,9,8,16,29.715,TRUE
2008,9,8,17,28.444,TRUE
2008,9,8,18,25.307,TRUE
2008,9,8,19,20.65,FALSE
2008,9,8,20,17.891,FALSE
2008,9,8,21,15.557,FALSE
2008,9,8,22,14.409,FALSE
2008,9,8,23,14.026,FALSE
2008,9,9,0,13.233,FALSE
2008,9,9,1,12.823,FALSE
2008,9,9,2,12.437,FALSE
2008,9,9,3,11.516,FALSE
2008,9,9,4,12.775,FALSE
2008,9,9,5,14.17,FALSE
2008,9,9,6,13.69,FALSE
2008,9,9,7,14.888,FALSE
2008,9,9,8,17.153,FALSE
2008,9,9,9,19.603,FALSE
2008,9,9,10,21.318,FALSE
2008,9,9,11,23.545,FALSE
2008,9,9,12,25.744,TRUE
2008,9,9,13,26.353,TRUE
2008,9,9,14,26.671,TRUE
2008,9,9,15,26.622,TRUE
2008,9,9,16,24.823,FALSE
2008,9,9,17,23.232,FALSE
2008,9,9,18,21.413,FALSE
2008,9,9,19,18.604,FALSE
2008,9,9,20,17.225,FALSE
2008,9,9,21,15.963,FALSE
2008,9,9,22,14.888,FALSE
2008,9,9,23,14.122,FALSE
2008,9,10,0,14.002,FALSE
2008,9,10,1,13.064,FALSE
2008,9,10,2,12.654,FALSE
2008,9,10,3,12.992,FALSE
2008,9,10,4,12.558,FALSE
2008,9,10,5,12.316,FALSE
2008,9,10,6,12.098,FALSE
2008,9,10,7,13.088,FALSE
2008,9,10,8,15.629,FALSE
2008,9,10,9,18.319,FALSE
2008,9,10,10,21.008,FALSE
2008,9,10,11,23.569,FALSE
2008,9,10,12,25.914,TRUE
2008,9,10,13,27.801,TRUE
2008,9,10,14,28.941,TRUE
2008,9,10,15,29.115,TRUE
2008,9,10,16,28.345,TRUE
2008,9,10,17,26.524,TRUE
2008,9,10,18,24.243,FALSE
2008,9,10,19,21.223,FALSE
2008,9,10,20,18.913,FALSE
2008,9,10,21,17.891,FALSE
2008,9,10,22,17.082,FALSE
2008,9,10,23,16.32,FALSE
2008,9,11,0,14.96,FALSE
2008,9,11,1,14.218,FALSE
2008,9,11,2,13.978,FALSE
2008,9,11,3,13.497,FALSE
2008,9,11,4,12.799,FALSE
2008,9,11,5,12.606,FALSE
2008,9,11,6,12.534,FALSE
2008,9,11,7,13.522,FALSE
2008,9,11,8,16.63,FALSE
2008,9,11,9,19.222,FALSE
2008,9,11,10,21.963,FALSE
2008,9,11,11,24.726,FALSE
2008,9,11,12,27.038,TRUE
2008,9,11,13,29.115,TRUE
2008,9,11,14,29.865,TRUE
2008,9,11,15,29.966,TRUE
2008,9,11,16,29.24,TRUE
2008,9,11,17,27.456,TRUE
2008,9,11,18,25.939,TRUE
2008,9,11,19,23.713,FALSE
2008,9,11,20,20.984,FALSE
2008,9,11,21,19.151,FALSE
2008,9,11,22,17.272,FALSE
2008,9,11,23,16.177,FALSE
2008,9,12,0,15.342,FALSE
2008,9,12,1,14.529,FALSE
2008,9,12,2,12.727,FALSE
2008,9,12,3,11.662,FALSE
2008,9,12,4,11.029,FALSE
2008,9,12,5,10.663,FALSE
2008,9,12,6,10.051,FALSE
2008,9,12,7,11.419,FALSE
2008,9,12,8,14.625,FALSE
2008,9,12,9,17.582,FALSE
2008,9,12,10,20.984,FALSE
2008,9,12,11,23.424,FALSE
2008,9,12,12,25.331,TRUE
2008,9,12,13,27.136,TRUE
2008,9,12,14,27.85,TRUE
2008,9,12,15,28.196,TRUE
2008,9,12,16,26.549,TRUE
2008,9,12,17,23.689,FALSE
2008,9,12,18,20.936,FALSE
2008,9,12,19,18.033,FALSE
2008,9,12,20,16.439,FALSE
2008,9,12,21,15.342,FALSE
2008,9,12,22,14.314,FALSE
2008,9,12,23,13.112,FALSE
2008,9,13,0,12.485,FALSE
2008,9,13,1,11.321,FALSE
